"Abingdon.RD","Alcester.RD","Alnwick.RD","Alston.with.Garrigill.RD","Alton.RD","Amersham.RD","Amesbury.RD","Ampthill.RD","Andover.RD","Ashbourne.RD","Ashby.de.la.Zouch.RD","Atcham.RD","Axbridge.RD","Axminster.RD","Aylesbury.RD","Aysgarth.RD","Bagshot.RD","Bakewell.RD","Banbury.RD","Barnack.RD","Barnard.Castle.RD","Barnstaple.RD","Barrow.upon.Soar.RD","Basford.RD","Basingstoke.RD","Bathavon.RD","Battle.RD","Beaminster.RD","Bedale.RD","Bedford.RD","Belford.RD","Bellingham.RD","Belper.RD","Berkhamstead.RD","Beverley.RD","Bideford.RD","Biggleswade.RD","Billesdon.RD","Bingham.RD","Blaby.RD","Blackburn.RD","Blackwell.RD","Blandford.RD","Blofield.and.Flegg.RD","Blyth.RD","Border.RD","Boston.RD","Bowland.RD","Brackley.RD","Bradfield.RD","Bradford.and.Melksham.RD","Braintree.RD","Braughing.RD","Bridge.Blean.RD","Bridgnorth.RD","Bridgwater.RD","Bridlington.RD","Bridport.RD","Brixworth.RD","Broadwoodwidger.RD","Bromsgrove.RD","Bromyard.RD","Buckingham.RD","Bucklow.RD","Bullingdon.RD","Burnley.RD","Caistor.RD","Calne.and.Chippenham.RD","Camelford.RD","Cannock.RD","Castle.Donington.RD","Castle.Ward.RD","Chailey.RD","Chanctonbury.RD","Chapel.en.le.Firth.RD","Chard.RD","Cheadle.RD","Chelmsford.RD","Cheltenham.RD","Chester.le.Street.RD","Chester.RD","Chesterfield.RD","Chesterton.RD","Chichester.RD","Chipping.Norton.RD","Chorley.RD","Cirencester.RD","Clare.RD","Clitheroe.RD","Clowne.RD","Clun.RD","Clutton.RD","Cockermouth.RD","Congleton.RD","Cookham.RD","Cosford.RD","Cranbrook.RD","Crediton.RD","Crickdale.and.Wootton.Bassett.RD","Croft.RD","Cuckfield.RD","Darlington.RD","Dartford.RD","Daventry.RD","Deben.RD","Depwade.RD","Derwent.RD","Devizes.RD","Disley.RD","Docking.RD","Doncaster.RD","Dorcheser.RD","Dore.and.Bredwardine.RD","Dorking.and.Horley.RD","Dover.RD","Downham.RD","Drayton.RD","Driffield.RD","Droitwich.RD","Droxford.RD","Dulverton.RD","Dunmow.RD","Durham.RD","Dursley.RD","E.Ashford.RD","E.Dean.RD","E.Kesteven.RD","E.Retford.RD","Easington.RD","Easingwold.RD","East.Elloe.RD","Easthampstead.RD","Eastry.RD","Elham.RD","Ellesmere","Ellesmere.RD","Elstree.RD","Ely.RD","Ennerdale.RD","Epping.and.Ongar.RD","Erpingham.RD","Eton.RD","Evesham.RD","Faringdon.RD","Flaxton.RD","Forehoe.and.Henstead.RD","Freebridge.Lynn.RD","Frome.RD","Fylde.RD","Gainsborough.RD","Garstang.RD","Gipping.RD","Glanford.Brigg.RD","Glendale.RD","Gloucester.RD","Godstone.RD","Goole.RD","Grimsby.RD","Guildford.RD","Hailsham.RD","Halstead.RD","Haltwhistle.RD","Hambleton.RD","Hartismere.RD","Hartley.Wintney.RD","Hatfield.RD","Helmsley.RD","Hemel.Hampstead.RD","Hemsworth.RD","Henley.RD","Hepton.RD","Hereford.RD","Hertford.RD","Hexham.RD","Highworth.RD","Hitchin.RD","Holderness.RD","Hollingbourn.RD","Honiton.RD","Horncastle.RD","Horsham.RD","Howden.RD","Hungerford.RD","Huntingdon.RD","Isle.of.Axholme.RD","Isle.of.Wight.RD","Kerrier.RD","Kettering.RD","Ketton.RD","Kidderminster.RD","Kingsbridge.RD","Kingsclere.and.Whitchurch.RD","Kington.RD","Kirkbymoorside.RD","Kiverton.Park.RD","Lancaster.RD","Lanchester.RD","Langport.RD","Launceston.RD","Ledbury.RD","Leek.RD","Leominster.and.Wigmore.RD","Lexden.and.Winstree.RD","Leyburn.RD","Lichfield.RD","Liskeard.RD","Loddon.RD","Long.Ashton.RD","Lothingland.RD","Louth.RD","Ludlow.RD","Lunesdale.RD","Luton.RD","Lutterworth.RD","Lydney.RD","M.Westmorland.RD","Macclesfield.RD","Maidstone.RD","Maldon.RD","Malling.RD","Malmsbury.RD","Malton.RD","Market.Borough.RD","Market.Harborough.RD","Marlborough.and.Ramsbury.RD","Marshland.RD","Martley.RD","Masham.RD","Melford.RD","Melton.and.Belvoir.RD","Mere.and.Tisbury.RD","Meriden.RD","Midhurst.RD","Mildenhall.RD","Millom.RD","Mitford.and.Launditch.RD","Morpeth.RD","N.Cotswold.RD","N.Kesteven.RD","N.Witchford.RD","Nantwich.RD","New.Forest.RD","Newark.RD","Newbury.RD","Newcastle.under.Lyme.RD","Newent.RD","Newmarket.RD","Newport.Pagnell.RD","Newton.Abbot.RD","Nidderdale.RD","Norham.and.Islandshires.RD","Norman.Cross.RD","Northallerton.RD","Northampton.RD","Northleach.RD","Northwich.RD","Norton.RD","Oakham.RD","Okehampton.RD","Osgoldcross.RD","Oswestry.RD","Oundle.and.Thrapston.RD","Penrith.RD","Pensitone.RD","Pershore.RD","Peterborough.RD","Petersfield.RD","Petworth.RD","Pewsey.RD","Pickering.RD","Ploughley.RD","Plympton.St.Mary.RD","Pocklington.RD","Preston.RD","Reeth.RD","Repton.RD","Richmond.RD","Ringwood.and.Fordingbridge.RD","Ripon.and.Pateley.Bridge.RD","Rochford.RD","Romney.Marsh.RD","Romsey.and.Stockbridge.RD","Ross.and.Whitchurch.RD","Rothbury.RD","Rotherham.RD","Rugby.RD","Runcorn.RD","S.Cambridgeshire.RD","S.Kesteven.RD","S.Molton.RD","S.Westmorland.RD","Saffron.Walden.RD","Salisbury.and.Wilton.RD","Samford.RD","Scarborough.RD","Sedbergh.RD","Sedgefield.RD","Seisdon.RD","Selby.RD","Settle.RD","Sevenoaks.RD","Shaftesbury.RD","Sheppey.RD","Shepton.Mallet.RD","Sherborne.RD","Shifnal.RD","Shipston.on.Stour.RD","Skipton.RD","Smallburgh.RD","Sodbury.RD","Southam.RD","Southwell.RD","Spalding.RD","Spilsby.RD","St.Albans.RD","St.Austell.RD","St.Faiths.and.Aylsham.RD","St.Germans.RD","St.Ives.RD","St.Neots.RD","St.Thomas.RD","Stafford.RD","Startforth.RD","Stockton.RD","Stokesley.RD","Stone.RD","Stratford.upon.Avon.RD","Stratton.RD","Strood.RD","Stroud.RD","Sturminster.RD","Sunbury.on.Thames","Sunderland.RD","Swaffham.RD","Swale.RD","Tadcaster.RD","Tarvin.RD","Taunton.RD","Tavistock.RD","Tenbury.RD","Tendring.RD","Tenterden.RD","Tetbury.RD","Thedwastre.RD","Thingoe.RD","Thirsk.RD","Thornbury.RD","Thorne.RD","Thorney.RD","Tintwistle.RD","Tiverton.RD","Tonbridge.RD","Torrington.RD","Totnes.RD","Towcester.RD","Truro.RD","Tutbury.RD","Uckfield.RD","Uppingham.RD","Upton.upon.Severn.RD","Uttoxeter.RD","W.Ashford.RD","W.Dean.RD","W.Kesteven.RD","W.Lancashire.RD","Wadebridge.RD","Wainford.RD","Wakefield.RD","Wallingford.RD","Walsingham.RD","Wantage.RD","Ware.RD","Wareham.and.Purbeck.RD","Warminster.and.Westbury.RD","Warmley.RD","Warrington.RD","Warwick.RD","Watford.RD","Wath.RD","Wayland.RD","Weardale.RD","Wellingborough.RD","Wellington.RD","Wellington.RD","Wells.RD","Welton.RD","Welwyn.RD","Wem.RD","Weobley.RD","West.Penwith.RD","Wetherby.RD","Wharfedale.RD","Whiston.RD","Whitby.RD","Wigan.RD","Wigton.RD","Williton.RD","Wimborne.and.Cranborne.RD","Wincanton.RD","Winchester.RD","Windsor.RD","Wing.RD","Winslow.RD","Wisbech.RD","Witney.RD","Wokingham.RD","Worksop.RD","Worthing.RD","Wortley.RD","Wycombe.RD","Yeovil.RD","Aberaeron.RD","Abergavenny.RD","Aberystwyth.RD","Aethwy.RD","Aled.RD","Brecknock.RD","Builth.RD","Cardiff.RD","Carmarthen.RD","Ceiriog.RD","Cemaes.RD","Chepstow.RD","Cowbridge.RD","Crickhowell.RD","Deudraeth.RD","Dolgellau.RD","Edeyrnion.RD","Forden.RD","Gower.RD","Gwyrfai.RD","Haverfordwest.RD","Hawarden.RD","Hay.RD","Hiraethog.RD","Holywell.RD","Knighton.RD","Llandeilo.RD","Llanelli.RD","Llanfyllin.RD","Llantrisant.and.Llantwit.Fardre.RD","Lleyn.RD","Machynlleth.RD","Maelor.RD","Magor.and.St.Mellons.RD","Monmouth.RD","Nant.Conway.RD","Narberth.RD","Neath.RD","New.Radnor.RD","Newcastle.Emlyn.RD","Newtown.and.Llanidloes.RD","Ogwen.RD","Pembroke.RD","Penllyn.RD","Penybont.RD","Pontardawe.RD","Pontypool.RD","Rhayader.RD","Ruthin.RD","St.Asaph.RD","Teifiside.RD","Tregaron.RD","Twrcelyn.RD","Valley.RD","Vaynor.and.Penderyn.RD","Wrexham.RD","Ystradgynlais.RD"
3,16,10,0,2,11,10,6,3,6,3,8,7,2,11,0,38,0,15,0,17,8,0,17,3,17,30,20,1,11,15,0,5,0,6,0,23,1,1,12,0,50,7,22,3,1,10,0,10,52,4,1,0,10,1,27,0,15,7,0,6,13,0,0,32,4,5,18,0,11,2,1,17,22,0,1,0,13,2,23,3,4,31,4,36,1,9,1,0,4,0,36,0,4,2,9,2,0,49,0,9,3,79,4,17,17,0,2,0,0,38,15,0,7,1,5,0,0,1,24,0,2,9,2,15,9,16,1,144,0,0,32,4,13,0,0,22,15,11,1,3,5,1,36,5,32,0,0,2,0,2,13,7,0,25,7,13,2,5,38,8,10,11,28,23,8,4,0,1,3,0,4,0,9,16,0,9,19,0,0,4,3,0,2,0,13,3,1,0,5,4,15,0,0,12,1,4,16,2,3,9,0,31,3,5,0,4,41,5,19,2,0,0,0,0,1,0,4,1,7,1,0,14,1,0,2,1,0,28,0,2,2,0,0,10,0,0,0,0,0,25,10,2,2,2,8,0,3,2,0,3,3,1,6,1,2,0,9,0,0,3,3,4,1,0,3,3,2,5,0,5,10,1,2,0,1,11,0,0,65,6,0,6,0,38,6,11,3,0,3,2,19,0,9,0,17,8,10,0,0,24,0,1,21,3,0,0,8,15,40,7,26,3,4,10,0,42,4,0,1,37,21,2,2,1,5,2,1,16,14,15,7,6,0,17,21,9,3,39,0,18,19,7,0,0,6,16,17,4,0,17,9,0,21,11,15,5,57,0,16,10,5,0,7,8,6,0,3,5,0,0,0,6,3,9,5,4,4,0,1,1,7,12,0,2,3,0,5,0,2,6,2,0,0,1,0,5,11,36,29,6,0,7,1,22,13,18,9,12,54,2,0,1,0,3,6,3,0,26,0,1,0,0,0,4,0,0,0,0,19,0,2,5,0,0,1,0,0,1,2,1,11,0,0,5,1,0,0,9,0,0,0,0,0,0,0,28,2,0,1,1,0,0,3,0,0,0,0
0,0,8,0,5,11,0,17,2,9,7,5,6,0,1,0,7,0,28,0,34,23,2,21,12,12,20,16,0,15,6,1,13,0,40,0,15,6,1,71,0,28,36,42,8,4,15,0,5,37,5,3,2,16,3,23,8,11,25,1,2,14,1,2,26,21,4,25,0,32,1,11,6,12,0,0,1,6,1,17,4,7,15,60,36,2,6,3,0,7,1,27,0,2,2,5,5,0,41,1,5,3,66,3,9,10,0,2,0,0,18,10,3,11,1,3,8,1,1,14,1,2,9,12,24,2,11,44,76,0,2,38,19,9,0,0,8,2,0,1,1,4,0,6,4,25,0,1,3,0,3,49,4,0,40,2,5,1,8,29,4,4,2,16,8,12,2,2,1,5,0,1,1,4,36,15,6,10,0,0,7,10,0,0,0,4,0,1,0,5,7,33,1,0,0,1,11,8,0,3,8,0,6,0,2,5,4,13,3,11,0,0,0,0,2,0,0,5,1,8,1,0,11,0,7,4,8,0,20,0,0,17,0,0,5,0,2,1,2,0,18,11,2,0,0,9,0,0,7,8,0,4,2,7,0,12,1,20,4,0,6,1,1,0,0,4,23,2,0,0,20,11,0,5,0,4,3,1,0,1,12,2,2,0,82,4,11,4,6,0,23,9,5,8,3,12,15,3,0,1,1,1,2,35,2,0,8,0,11,14,10,33,0,9,0,0,23,7,0,3,36,15,0,0,0,2,6,0,11,4,4,4,8,2,21,9,4,15,28,0,24,15,6,1,1,3,7,8,7,0,14,6,1,15,8,2,7,10,0,2,12,17,1,0,7,2,0,4,0,2,0,0,4,9,1,1,2,2,0,4,0,7,10,3,8,2,0,1,1,1,1,0,6,0,5,1,4,19,19,22,8,0,1,1,6,23,1,5,8,27,10,0,3,0,5,4,3,0,19,6,0,0,0,0,1,0,0,0,0,4,0,13,1,0,0,1,0,0,1,2,7,0,0,0,7,0,0,0,8,0,0,1,0,1,0,2,0,4,0,0,0,0,0,1,0,0,1,0
6,9,3,0,10,13,16,5,2,1,15,6,6,1,7,0,27,3,14,0,38,11,12,7,6,10,37,4,2,16,15,0,8,0,7,31,6,2,3,23,0,74,14,39,8,0,1,0,10,17,10,0,2,26,2,19,2,4,10,0,0,8,0,0,11,5,5,33,0,19,0,5,7,28,0,0,7,14,1,10,5,13,42,24,32,0,9,4,0,11,1,9,0,2,0,3,11,0,33,2,6,14,26,3,15,14,0,5,0,0,18,13,0,4,2,2,0,1,0,6,3,3,5,0,32,2,1,3,67,0,0,40,14,19,0,0,5,1,7,6,2,1,0,25,14,12,0,0,0,0,1,16,4,8,18,6,10,5,8,42,6,0,12,6,33,5,2,1,0,5,0,1,1,13,11,4,14,2,1,0,2,2,7,3,0,0,9,3,0,1,21,50,0,0,2,2,3,23,1,0,1,0,11,0,3,1,5,25,2,3,2,9,0,1,1,0,0,5,0,15,2,22,2,0,16,11,10,0,31,0,4,3,0,2,14,26,3,4,9,0,2,14,2,1,4,3,1,0,18,0,2,3,0,9,5,3,12,8,0,1,0,0,1,1,1,0,17,1,2,0,0,11,1,2,0,0,1,1,0,17,9,4,2,10,44,2,5,10,0,1,5,15,0,14,0,25,1,10,0,3,9,18,17,62,25,7,2,1,23,34,11,13,1,23,1,1,7,0,1,0,49,5,0,2,0,0,2,0,3,8,1,4,4,6,15,1,7,2,0,1,14,7,1,0,0,1,24,5,6,0,22,12,0,1,4,22,6,24,0,7,35,10,1,0,2,8,3,1,0,0,0,0,4,6,1,1,9,12,1,31,1,1,6,2,3,1,1,17,0,1,2,2,2,0,13,0,8,50,16,41,3,0,0,2,51,16,14,14,11,27,14,0,3,1,2,15,5,0,18,2,0,0,0,0,1,0,0,0,0,6,22,8,0,0,0,0,0,0,1,0,6,0,0,0,3,21,0,0,3,0,1,0,0,3,0,0,6,16,0,0,1,0,0,3,0,0,0,4
11,22,11,0,9,2,0,11,4,3,2,7,23,0,12,0,2,4,6,0,20,22,3,9,9,8,38,2,0,30,9,1,6,1,16,5,1,0,0,14,0,52,24,35,35,1,4,0,5,27,7,2,2,34,4,17,0,8,19,0,3,5,4,0,16,0,13,38,0,2,3,5,5,27,0,1,6,4,2,9,6,12,25,54,12,0,3,4,0,22,1,8,0,3,1,7,1,0,17,0,5,15,52,0,4,10,0,0,0,0,10,9,1,9,2,0,0,11,0,8,1,0,24,10,25,2,3,14,51,3,0,14,22,18,0,5,9,43,3,3,4,3,0,22,7,13,0,4,2,2,0,23,6,0,11,15,5,6,5,22,8,0,7,13,13,9,0,2,8,2,0,1,0,20,25,27,32,2,0,0,6,3,1,1,0,6,9,0,0,5,6,19,1,0,2,3,3,43,21,1,3,0,4,0,19,6,13,8,1,1,0,1,0,2,3,0,1,3,0,16,2,0,9,0,16,2,6,0,54,0,1,3,4,0,10,8,3,0,5,1,10,31,2,0,1,2,2,1,1,0,0,0,0,16,0,5,8,32,2,0,9,1,0,0,1,0,14,0,2,0,10,14,1,1,0,2,4,0,0,27,4,1,1,0,17,3,8,18,0,1,1,32,0,34,1,15,10,19,0,0,15,0,10,1,9,0,0,3,19,4,6,11,8,5,11,11,14,13,15,0,23,11,0,4,1,5,3,0,1,8,15,48,5,3,23,2,8,5,2,0,17,13,2,1,3,1,21,13,6,0,16,17,0,2,20,13,7,26,10,12,29,18,1,0,12,2,0,3,1,1,7,0,24,37,9,5,0,1,2,6,2,0,14,13,15,0,0,9,0,1,3,1,14,10,0,0,15,57,4,33,2,0,2,0,39,45,7,19,4,5,5,0,2,1,1,2,0,0,7,6,3,0,0,0,5,3,0,0,0,0,0,3,0,0,0,0,0,1,2,3,7,0,0,0,5,17,0,0,28,0,0,0,0,1,0,1,6,1,0,0,0,0,0,1,0,0,2,0
2,16,0,0,1,2,5,8,2,2,19,6,30,0,4,0,11,12,12,0,9,21,5,20,3,11,27,4,1,16,0,0,7,0,6,2,10,0,0,13,0,10,27,44,23,0,0,0,15,17,4,1,5,41,0,36,0,10,11,0,6,3,3,0,21,1,2,43,0,6,0,8,5,27,3,0,7,32,2,6,0,3,40,27,11,2,21,8,0,42,8,20,0,4,1,6,5,0,19,0,6,24,15,4,8,17,22,5,0,0,13,4,0,2,1,1,0,19,2,7,4,0,14,3,13,7,2,25,34,0,3,28,26,16,0,10,1,72,1,0,4,14,1,10,18,14,0,2,2,0,29,6,3,0,25,2,3,9,3,20,11,1,6,0,5,11,0,0,2,7,0,1,0,18,15,8,13,4,0,1,2,0,9,2,0,6,2,1,0,1,20,25,15,0,2,3,8,97,8,0,2,0,5,0,7,2,10,10,0,3,0,2,4,0,2,2,7,0,0,13,2,2,10,0,24,2,3,0,63,2,0,2,0,9,16,0,4,2,3,0,9,6,3,0,4,1,0,0,11,0,0,1,0,8,2,0,13,14,0,6,14,2,0,0,3,1,13,0,1,0,6,6,0,6,2,3,0,0,0,16,4,13,1,0,26,0,11,25,9,5,2,18,0,1,0,7,0,14,0,0,20,25,17,1,19,0,0,8,33,13,6,13,0,6,6,0,48,1,4,0,15,7,0,0,10,0,1,0,5,8,2,6,14,5,25,2,4,3,0,0,7,12,0,0,14,0,13,5,5,0,17,7,0,2,18,3,4,12,2,18,33,5,9,0,13,18,1,0,0,5,6,0,20,13,4,2,1,3,0,31,0,2,10,10,16,2,0,11,0,8,0,0,3,4,4,0,5,49,31,29,11,0,0,4,34,29,0,14,7,18,39,8,2,4,1,0,1,0,25,12,1,2,0,0,3,2,1,0,0,0,0,0,0,0,0,2,0,2,2,0,24,11,5,2,1,8,0,1,3,0,1,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,1
0,0,0,0,12,1,2,2,0,1,18,24,38,1,12,0,15,20,12,0,17,16,2,2,13,10,40,10,0,17,2,0,3,2,18,0,8,0,1,15,0,32,17,37,29,1,3,0,7,14,8,2,8,15,6,46,0,9,3,0,0,3,2,0,6,1,19,25,0,24,9,2,8,21,0,3,2,4,11,11,7,10,32,68,5,0,14,4,0,44,7,5,0,5,0,25,0,0,9,0,10,0,11,0,3,15,27,0,0,2,11,30,0,17,3,5,1,7,1,3,1,1,22,3,3,1,11,26,37,0,15,31,14,3,1,8,2,44,0,4,5,7,4,4,8,2,2,2,0,0,9,5,0,0,22,1,6,3,1,15,2,4,10,1,10,10,0,2,0,7,0,3,1,0,23,4,9,1,2,0,2,3,9,2,0,3,12,0,0,3,3,13,9,0,2,1,1,20,7,0,7,0,6,0,2,2,3,8,0,1,2,1,4,0,3,0,1,3,0,5,1,1,27,0,15,1,5,0,67,0,0,5,3,0,7,2,3,1,3,1,4,9,2,1,6,0,0,3,4,7,0,1,0,17,3,2,3,7,0,0,10,0,3,0,1,1,23,5,6,0,4,11,0,3,0,3,0,1,0,17,5,12,1,0,7,0,7,32,5,4,6,15,2,16,1,9,9,14,0,0,3,3,12,0,7,0,0,0,12,15,6,6,9,2,2,9,34,15,3,0,12,10,1,0,3,1,2,0,7,10,4,6,2,1,14,2,0,20,0,0,13,5,2,2,2,0,12,3,1,0,11,24,0,1,26,3,4,7,2,6,10,9,12,10,10,9,0,2,2,0,0,1,26,0,3,7,0,1,2,6,1,1,2,7,9,1,0,0,2,2,3,0,5,1,0,0,8,43,7,37,8,0,0,5,30,55,4,6,9,1,5,1,0,1,2,0,8,1,8,8,6,0,0,0,8,1,1,0,0,0,0,3,0,0,9,0,0,2,2,0,27,0,0,0,5,11,0,0,2,0,0,0,0,4,0,1,3,3,0,0,0,0,0,0,0,0,4,4
7,28,0,0,5,1,9,4,0,1,15,4,24,0,0,1,24,7,11,0,4,8,5,1,4,4,42,1,1,12,0,5,0,0,19,1,20,2,0,20,1,5,29,29,28,2,26,0,6,14,2,0,8,35,4,14,2,3,2,0,2,1,4,0,13,0,3,19,0,15,1,0,9,5,0,3,5,8,4,4,0,29,33,10,1,0,18,2,0,61,4,2,0,6,0,32,1,0,7,0,2,4,27,1,2,13,3,0,0,2,10,24,5,13,1,71,0,23,1,5,2,5,10,10,1,9,1,17,11,0,21,18,15,14,0,0,5,56,0,0,13,12,4,5,28,2,2,3,1,0,39,18,6,0,50,2,5,13,9,37,10,13,11,0,9,21,0,10,0,7,0,8,0,3,12,9,16,0,6,0,1,3,0,1,0,2,23,1,0,6,3,0,3,0,0,4,0,47,1,1,7,2,7,0,6,4,1,6,0,4,0,0,1,4,1,5,11,3,0,6,4,2,5,0,26,1,2,0,31,0,32,4,0,10,5,1,4,0,5,0,3,5,1,0,0,0,0,3,11,3,0,3,0,2,14,8,0,7,4,0,2,0,2,0,1,0,6,0,0,0,2,8,0,23,0,0,0,1,0,7,13,19,1,0,6,0,23,26,2,12,1,4,20,1,0,11,3,7,0,1,4,15,19,22,6,1,1,1,32,27,1,25,6,9,2,0,39,7,1,0,15,9,0,0,1,1,4,0,1,4,14,3,10,0,26,5,0,7,8,0,2,2,1,1,2,0,16,5,1,0,22,11,0,2,14,10,4,11,1,25,4,3,11,16,12,1,0,1,0,2,3,0,9,9,6,1,2,6,0,17,0,0,2,4,8,1,0,5,2,7,0,0,5,10,0,0,6,54,69,12,3,0,1,30,32,30,10,4,10,12,22,2,0,0,0,0,11,0,13,9,1,0,0,0,5,4,0,0,12,15,0,3,0,0,0,2,0,0,1,9,17,0,0,0,4,2,1,3,2,0,0,1,0,0,0,2,1,28,0,2,1,0,0,0,3,0,16,1
1,7,0,0,3,0,6,4,0,1,9,20,12,0,0,0,2,1,2,0,1,19,12,1,5,7,21,11,2,7,0,1,0,0,16,0,2,0,2,7,0,4,11,28,35,1,7,0,3,24,0,0,20,13,1,10,0,4,0,0,0,4,1,0,3,5,2,15,0,6,5,0,7,16,0,4,1,14,18,4,0,24,19,26,0,0,0,2,0,18,1,0,0,7,1,22,3,0,3,0,5,0,8,5,2,19,18,0,0,5,5,25,8,17,2,7,0,15,3,3,0,8,5,1,7,1,6,22,7,0,24,7,33,0,0,0,2,57,1,19,10,2,4,0,20,13,1,0,2,0,4,4,4,0,23,3,2,7,5,2,6,9,16,4,4,3,0,0,0,3,0,2,0,0,20,1,38,1,2,0,1,0,0,0,0,0,16,0,0,0,17,3,5,0,1,0,4,0,1,0,6,0,22,0,6,14,2,2,3,1,1,0,9,0,4,3,0,2,2,4,7,0,3,2,26,0,0,0,28,3,0,4,0,1,2,3,6,5,7,0,3,13,4,1,1,0,1,8,4,0,0,2,0,13,10,8,6,8,0,0,7,0,5,0,0,0,5,4,12,0,1,8,5,1,0,4,1,18,0,6,0,0,0,0,6,0,0,41,1,14,2,5,12,2,0,9,2,5,0,2,1,3,24,1,2,0,1,0,21,5,3,11,7,8,3,0,28,19,0,0,5,8,1,1,0,0,2,0,4,5,2,1,0,0,11,0,1,37,4,0,2,7,0,1,4,0,17,5,0,0,10,5,1,7,46,4,1,19,4,12,9,9,27,18,6,9,0,2,0,34,4,0,11,0,3,5,2,1,0,13,0,0,3,4,5,1,3,0,3,10,0,0,1,1,0,0,8,29,37,4,1,0,2,2,5,26,0,7,13,8,20,0,1,2,0,0,9,0,7,6,5,0,0,0,5,5,4,0,0,0,0,3,0,0,0,3,0,0,1,0,30,0,0,0,2,1,0,1,0,0,0,0,1,2,0,2,5,57,0,0,3,0,0,1,0,0,2,0
1,1,0,0,4,0,15,0,2,1,4,4,11,0,3,0,7,7,5,0,33,11,10,1,0,2,14,14,1,6,0,1,0,0,9,1,15,0,1,10,0,1,3,15,19,0,15,0,2,21,0,1,1,18,8,10,5,10,0,0,0,1,0,2,17,2,7,7,0,2,2,4,0,5,0,2,0,5,5,3,0,36,6,5,0,0,11,7,0,31,2,5,1,3,0,7,9,0,1,0,4,1,16,0,1,4,1,0,0,0,8,11,6,8,0,0,1,27,1,4,1,4,5,6,8,5,10,10,24,0,15,13,16,1,0,0,2,44,6,1,28,8,9,3,9,2,0,24,0,0,6,3,15,0,45,5,2,18,6,7,0,13,5,1,5,3,0,1,0,6,0,0,0,2,20,2,31,2,2,0,1,0,0,2,0,0,33,0,1,0,6,1,5,0,1,0,2,25,5,1,6,0,8,0,5,11,1,1,1,5,0,1,3,0,2,1,0,1,0,8,1,1,3,7,18,2,0,0,8,6,3,19,3,3,3,2,2,0,3,0,4,30,3,0,0,1,1,12,3,0,0,0,0,7,8,7,3,4,3,0,4,0,2,0,0,0,2,4,3,0,0,13,4,5,0,8,1,8,1,3,0,7,2,0,3,3,1,40,1,12,3,1,20,1,1,1,5,4,0,0,6,5,19,0,1,0,0,0,35,9,1,10,15,10,8,0,35,1,0,0,8,6,0,0,6,1,0,1,0,4,9,1,0,0,4,0,0,6,3,0,3,4,1,4,0,0,5,0,0,0,6,6,2,2,26,4,1,21,2,11,2,2,13,39,3,0,1,0,2,10,0,1,18,4,1,5,2,1,0,6,0,1,8,0,4,0,0,4,1,14,0,0,10,1,0,0,2,38,8,11,2,0,0,11,4,10,0,3,3,7,12,3,1,4,0,0,2,0,13,13,1,1,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,2,3,19,18,0,0,5,8,0,1,0,0,0,1,0,3,0,0,1,29,0,0,2,0,0,1,0,0,3,4
0,1,0,0,1,0,0,15,3,3,3,11,16,0,1,0,3,2,8,0,5,5,5,4,2,2,25,10,4,10,0,0,3,0,8,0,2,3,0,7,0,0,2,12,37,0,7,0,0,2,1,0,3,13,4,9,0,7,0,1,2,0,2,0,6,0,2,12,0,0,3,5,2,1,0,2,2,1,2,2,0,14,15,1,1,0,0,1,0,32,1,0,1,2,1,5,0,0,2,0,4,0,5,6,1,5,0,2,0,3,5,11,1,4,0,16,0,7,0,0,4,4,6,0,0,5,0,8,15,0,12,3,23,6,0,0,0,2,0,0,28,9,3,3,4,7,0,8,0,0,1,5,26,0,10,2,0,26,4,4,1,6,7,2,10,7,0,1,3,1,0,0,0,1,5,1,11,0,0,0,1,2,3,1,0,3,2,0,0,1,10,1,4,0,1,1,1,48,0,1,1,0,6,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,1,13,1,1,13,10,0,3,0,1,1,0,4,4,16,0,2,4,3,2,0,2,16,2,1,0,2,3,1,3,0,0,1,0,12,6,3,3,5,5,0,3,0,0,0,1,0,18,1,5,0,2,5,5,5,0,0,1,10,0,1,0,1,0,0,5,0,13,46,1,3,0,0,5,0,0,5,5,6,0,0,9,3,18,3,3,0,0,2,34,1,2,13,5,7,5,0,25,3,1,0,11,0,0,0,3,2,8,0,4,0,0,1,0,3,8,5,1,14,0,0,37,1,0,0,0,0,5,0,0,0,11,1,0,5,11,1,0,14,5,2,1,11,7,10,2,0,1,2,0,1,2,0,5,0,1,3,0,0,0,10,0,0,8,0,4,1,2,0,1,4,1,0,1,0,0,0,1,20,8,2,2,0,1,8,3,9,1,2,8,7,1,0,2,2,0,0,4,0,7,4,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,3,0,8,0,0,0,4,0,0,1,0,0,0,0,0,7,0,1,0,30,0,0,0,0,0,1,2,0,0,0
