"","trend","dpopdt","pop","seas_1","seas_2","seas_3","seas_4","seas_5","seas_6"
"V2302",-2.07000000000016,17498.4551136976,3022743.38365279,0.515658666666903,0.0292693333333961,0,0,0.0141973333332946,0.440874666666406
"V2303",-2.06000000000017,17481.2005960572,3022918.2818975,0.549702666666855,0.0397213333333998,0,0,0.00914533333330838,0.401430666666437
"V2304",-2.05000000000018,17463.986681132,3023093.00780006,0.580650666666808,0.0524053333334007,0,0,0.00546133333331843,0.361482666666472
"V2305",-2.04000000000019,17446.8133689221,3023267.56176647,0.607854666666766,0.0675373333333982,0,0,0.00292933333332534,0.321678666666511
"V2306",-2.0300000000002,17429.6806594275,3023441.94420278,0.630666666666729,0.0853333333333917,0,0,0.00133333333332969,0.28266666666655
"V2307",-2.02000000000021,17412.5885526481,3023616.155515,0.648438666666699,0.106009333333381,0,0,0.000457333333332085,0.245094666666589
"V2308",-2.01000000000022,17395.537048584,3023790.19610917,0.660522666666678,0.129781333333364,0,0,8.53333333331005e-05,0.209610666666625
"V2309",-2.00000000000023,17378.5261472352,3023964.06639131,0.666270666666667,0.156865333333342,0,0,1.33333333332969e-06,0.176862666666657
"V2310",-1.99000000000024,17361.5558486017,3024137.76676746,0.665098666666669,0.187434666666647,1.06666666666376e-05,0,0,0.147456000000017
"V2311",-1.98000000000025,17344.6261526835,3024311.29764363,0.657166666666683,0.221166666666613,0.000166666666666212,0,0,0.121500000000037
"V2312",-1.97000000000025,17327.7370594805,3024484.65942585,0.643114666666708,0.257418666666576,0.000682666666664804,0,0,0.0987840000000513
"V2313",-1.96000000000026,17310.8885689928,3024657.85252016,0.62359066666674,0.295542666666537,0.00177466666666182,0,0,0.0790920000000609
"V2314",-1.95000000000005,17294.08068122,3024830.87733258,0.599242666666176,0.334890666667402,0.00365866666671016,0,0,0.0622079999997124
"V2315",-1.94000000000005,17277.3133961628,3025003.73426913,0.570718666666132,0.37481466666737,0.00655066666672765,0,0,0.0479159999997702
"V2316",-1.93000000000006,17260.586713821,3025176.42373584,0.538666666666106,0.414666666667327,0.0106666666667467,0,0,0.0359999999998199
"V2317",-1.92000000000007,17243.9006341944,3025348.94613875,0.503734666666097,0.453798666667274,0.0162226666667667,0,0,0.0262439999998621
"V2318",-1.91000000000008,17227.2551572831,3025521.30188387,0.466570666666101,0.491562666667214,0.0234346666667872,0,0,0.0184319999998973
"V2319",-1.90000000000009,17210.650283087,3025693.49137724,0.427822666666118,0.527310666667148,0.0325186666668074,0,0,0.0123479999999262
"V2320",-1.8900000000001,17194.0860116063,3025865.51502487,0.388138666666146,0.560394666667078,0.0436906666668269,0,0,0.00777599999994931
"V2321",-1.88000000000011,17177.5623428408,3026037.37323281,0.348166666666183,0.590166666667005,0.0571666666668449,0,0,0.00449999999996726
"V2322",-1.87000000000012,17161.0792767906,3026209.06640707,0.308554666666227,0.615978666666931,0.073162666666861,0,0,0.00230399999998062
"V2323",-1.86000000000013,17144.6368134556,3026380.59495369,0.269950666666276,0.637182666666859,0.0918946666668746,0,0,0.00097199999998998
"V2324",-1.85000000000014,17128.234952836,3026551.95927869,0.233002666666329,0.65313066666679,0.113578666666885,0,0,0.00028799999999594
"V2325",-1.84000000000015,17111.8736949316,3026723.15978809,0.198358666666384,0.663174666666725,0.138430666666892,0,0,3.59999999990831e-05
"V2326",-1.83000000000015,17095.5530397425,3026894.19688793,0.166666666666439,0.666666666666667,0.166666666666894,1.56789984301514e-38,0,0
"V2327",-1.82000000000016,17079.2729872686,3027065.07098423,0.13843066666649,0.663174666666621,0.198358666666889,3.60000000007204e-05,0,0
"V2328",-1.81000000000017,17063.0335375101,3027235.78248301,0.113578666666533,0.653130666666591,0.233002666666873,0.000288000000002489,0,0
"V2329",-1.80000000000018,17046.8346904668,3027406.33179032,0.0918946666665688,0.637182666666576,0.26995066666685,0.000972000000004716,0,0
"V2330",-1.79000000000019,17030.6764461388,3027576.71931216,0.0731626666665983,0.615978666666573,0.308554666666821,0.00230400000000681,0,0
"V2331",-1.7800000000002,17014.5588045261,3027746.94545458,0.0571666666666221,0.590166666666582,0.348166666666788,0.00450000000000819,0,0
"V2332",-1.77000000000021,16998.4817656286,3027917.0106236,0.0436906666666406,0.5603946666666,0.388138666666751,0.00777600000000825,0,0
"V2333",-1.76000000000022,16982.4453294464,3028086.91522524,0.0325186666666544,0.527310666666625,0.427822666666714,0.0123480000000064,0,0
"V2334",-1.75000000000023,16966.4494959795,3028256.65966553,0.0234346666666642,0.491562666666655,0.466570666666678,0.0184320000000021,0,0
"V2335",-1.74000000000024,16950.4942652279,3028426.2443505,0.0162226666666705,0.45379866666669,0.503734666666645,0.0262439999999947,0,0
"V2336",-1.73000000000025,16934.5796371916,3028595.66968617,0.0106666666666739,0.414666666666727,0.538666666666616,0.0359999999999836,0,0
"V2337",-1.72000000000025,16918.7056118705,3028764.93607858,0.00655066666667507,0.374814666666764,0.570718666666593,0.0479159999999683,0,0
"V2338",-1.71000000000026,16902.8721892647,3028934.04393375,0.00365866666667451,0.334890666666799,0.599242666666578,0.0622079999999482,0,0
"V2339",-1.70000000000005,16887.0793693738,3029102.99365772,0.00177466666663981,0.295542666665948,0.623590666667074,0.0790920000003375,0,0
"V2340",-1.69000000000005,16871.3271521986,3029271.78565649,0.000682666666653161,0.257418666666011,0.643114666666964,0.0987840000003722,0,0
"V2341",-1.68000000000006,16855.6155377386,3029440.4203361,0.000166666666661664,0.221166666666081,0.657166666666852,0.121500000000405,0,0
"V2342",-1.67000000000007,16839.9445259939,3029608.89810258,1.06666666659099e-05,0.187434666666158,0.66509866666674,0.147456000000436,0,0
"V2343",-1.66000000000008,16824.3141169645,3029777.21936196,0,0.156865333332905,0.666270666666631,0.17686266666713,1.33333333351162e-06,0
"V2344",-1.65000000000009,16808.7243106503,3029945.38452027,0,0.129781333332979,0.660522666666541,0.209610666667144,8.53333333360112e-05,0
"V2345",-1.6400000000001,16793.1751070515,3030113.39398352,0,0.106009333333044,0.64843866666647,0.245094666667144,0.000457333333341,0
"V2346",-1.63000000000011,16777.6665061679,3030281.24815775,0,0.0853333333331005,0.630666666666419,0.282666666667132,0.00133333333334789,0
"V2347",-1.62000000000012,16762.1985079996,3030448.94744898,0,0.067537333333149,0.607854666666385,0.32167866666711,0.00292933333335609,0
"V2348",-1.61000000000013,16746.7711125465,3030616.49226325,0,0.0524053333331903,0.580650666666366,0.361482666667079,0.005461333333365,0
"V2349",-1.60000000000014,16731.3843198088,3030783.88300658,0,0.0397213333332249,0.54970266666636,0.401430666667041,0.00914533333337406,0
"V2350",-1.59000000000015,16716.0381297863,3030951.12008499,0,0.0292693333332535,0.515658666666366,0.440874666666997,0.0141973333333826,0
"V2351",-1.58000000000015,16700.732542479,3031118.20390451,0,0.0208333333332765,0.479166666666382,0.479166666666951,0.0208333333333902,0
"V2352",-1.57000000000016,16685.4675578871,3031285.13487118,0,0.0141973333332946,0.440874666666407,0.515658666666903,0.0292693333333961,0
"V2353",-1.56000000000017,16670.2431760104,3031451.91339101,0,0.00914533333330838,0.401430666666437,0.549702666666855,0.0397213333333998,0
"V2354",-1.55000000000018,16655.0593968491,3031618.53987004,0,0.00546133333331843,0.361482666666473,0.580650666666808,0.0524053333334006,0
"V2355",-1.54000000000019,16639.916220403,3031785.01471429,0,0.00292933333332534,0.321678666666511,0.607854666666766,0.0675373333333981,0
"V2356",-1.5300000000002,16624.8136466721,3031951.33832979,0,0.0013333333333297,0.28266666666655,0.630666666666728,0.0853333333333916,0
"V2357",-1.52000000000021,16609.7516756566,3032117.51112257,0,0.000457333333332085,0.245094666666589,0.648438666666699,0.10600933333338,0
"V2358",-1.51000000000022,16594.7303073563,3032283.53349865,0,8.53333333331005e-05,0.209610666666625,0.660522666666678,0.129781333333364,0
"V2359",-1.50000000000023,16579.7495417713,3032449.40586406,0,1.33333333332969e-06,0.176862666666657,0.666270666666667,0.156865333333342,0
"V2360",-1.49000000000024,16564.8093789015,3032615.12862483,0,0,0.147456000000017,0.66509866666667,0.187434666666647,1.06666666666376e-05
"V2361",-1.48000000000025,16549.9098187471,3032780.70218698,0,0,0.121500000000037,0.657166666666684,0.221166666666614,0.000166666666666212
"V2362",-1.47000000000025,16535.0508613079,3032946.12695654,0,0,0.0987840000000513,0.643114666666708,0.257418666666576,0.000682666666664804
"V2363",-1.46000000000026,16520.232506584,3033111.40333955,0,0,0.0790920000000608,0.62359066666674,0.295542666666537,0.00177466666666183
"V2364",-1.45000000000005,16505.454754575,3033276.53174202,0,0,0.0622079999997123,0.599242666666176,0.334890666667402,0.00365866666671016
"V2365",-1.44000000000005,16490.7176052817,3033441.51256998,0,0,0.0479159999997702,0.570718666666132,0.37481466666737,0.00655066666672765
"V2366",-1.43000000000006,16476.0210587036,3033606.34622947,0,0,0.0359999999998199,0.538666666666106,0.414666666667327,0.0106666666667467
"V2367",-1.42000000000007,16461.3651148408,3033771.0331265,0,0,0.0262439999998621,0.503734666666097,0.453798666667275,0.0162226666667667
"V2368",-1.41000000000008,16446.7497736933,3033935.57366711,0,0,0.0184319999998973,0.466570666666101,0.491562666667214,0.0234346666667872
"V2369",-1.40000000000009,16432.1750352611,3034099.96825732,0,0,0.0123479999999262,0.427822666666118,0.527310666667148,0.0325186666668074
"V2370",-1.3900000000001,16417.6408995441,3034264.21730315,0,0,0.0077759999999493,0.388138666666146,0.560394666667078,0.0436906666668269
"V2371",-1.38000000000011,16403.1473665424,3034428.32121065,0,0,0.00449999999996725,0.348166666666183,0.590166666667005,0.057166666666845
"V2372",-1.37000000000012,16388.694436256,3034592.28038583,0,0,0.00230399999998061,0.308554666666227,0.615978666666932,0.0731626666668611
"V2373",-1.36000000000013,16374.2821086848,3034756.09523472,0,0,0.000971999999989978,0.269950666666276,0.637182666666859,0.0918946666668746
"V2374",-1.35000000000014,16359.910383829,3034919.76616334,0,0,0.000287999999995938,0.233002666666329,0.65313066666679,0.113578666666885
"V2375",-1.34000000000015,16345.5792616884,3035083.29357773,0,0,3.59999999990828e-05,0.198358666666384,0.663174666666725,0.138430666666892
"V2376",-1.33000000000015,16331.2887422631,3035246.67788392,1.56962280972157e-38,0,0,0.166666666666439,0.666666666666667,0.166666666666894
"V2377",-1.32000000000016,16317.038825553,3035409.91948792,3.60000000007207e-05,0,0,0.13843066666649,0.663174666666621,0.198358666666889
"V2378",-1.31000000000017,16302.8295115582,3035573.01879577,0.00028800000000249,0,0,0.113578666666533,0.653130666666591,0.233002666666874
"V2379",-1.30000000000018,16288.6608002788,3035735.9762135,0.000972000000004719,0,0,0.0918946666665687,0.637182666666576,0.269950666666851
"V2380",-1.29000000000019,16274.5326917145,3035898.79214712,0.00230400000000682,0,0,0.0731626666665983,0.615978666666574,0.308554666666821
"V2381",-1.2800000000002,16260.4451858656,3036061.46700267,0.0045000000000082,0,0,0.057166666666622,0.590166666666582,0.348166666666788
"V2382",-1.27000000000021,16246.3982827319,3036224.00118618,0.00777600000000827,0,0,0.0436906666666405,0.5603946666666,0.388138666666752
"V2383",-1.26000000000022,16232.3919823136,3036386.39510367,0.0123480000000064,0,0,0.0325186666666544,0.527310666666625,0.427822666666714
"V2384",-1.25000000000023,16218.4262846105,3036548.64916117,0.0184320000000021,0,0,0.0234346666666642,0.491562666666655,0.466570666666678
"V2385",-1.24000000000024,16204.5011896226,3036710.7637647,0.0262439999999947,0,0,0.0162226666666705,0.45379866666669,0.503734666666645
"V2386",-1.23000000000025,16190.6166973501,3036872.7393203,0.0359999999999837,0,0,0.0106666666666739,0.414666666666727,0.538666666666616
"V2387",-1.22000000000025,16176.7728077928,3037034.57623399,0.0479159999999684,0,0,0.00655066666667506,0.374814666666764,0.570718666666593
"V2388",-1.21000000000026,16162.9695209508,3037196.2749118,0.0622079999999482,0,0,0.0036586666666745,0.334890666666799,0.599242666666578
"V2389",-1.20000000000005,16149.2068368237,3037357.83575976,0.0790920000003376,0,0,0.00177466666663981,0.295542666665948,0.623590666667074
"V2390",-1.19000000000005,16135.4847554123,3037519.25918388,0.0987840000003723,0,0,0.000682666666653157,0.257418666666011,0.643114666666964
"V2391",-1.18000000000006,16121.8032767161,3037680.54559021,0.121500000000405,0,0,0.000166666666661662,0.221166666666081,0.657166666666852
"V2392",-1.17000000000007,16108.1624007352,3037841.69538476,0.147456000000436,0,0,1.06666666659096e-05,0.187434666666158,0.66509866666674
"V2393",-1.16000000000008,16094.5621274696,3038002.70897356,0.17686266666713,1.33333333351168e-06,0,0,0.156865333332905,0.666270666666631
"V2394",-1.15000000000009,16081.0024569192,3038163.58676265,0.209610666667144,8.53333333360123e-05,0,0,0.129781333332979,0.660522666666541
"V2395",-1.1400000000001,16067.4833890841,3038324.32915804,0.245094666667145,0.000457333333341003,0,0,0.106009333333044,0.64843866666647
"V2396",-1.13000000000011,16054.0049239643,3038484.93656577,0.282666666667133,0.00133333333334789,0,0,0.0853333333331005,0.630666666666419
"V2397",-1.12000000000012,16040.5670615598,3038645.40939187,0.32167866666711,0.0029293333333561,0,0,0.067537333333149,0.607854666666385
"V2398",-1.11000000000013,16027.1698018706,3038805.74804235,0.361482666667079,0.00546133333336502,0,0,0.0524053333331903,0.580650666666366
"V2399",-1.10000000000014,16013.8131448966,3038965.95292325,0.401430666667041,0.00914533333337408,0,0,0.0397213333332249,0.54970266666636
"V2400",-1.09000000000015,16000.4970906379,3039126.02444059,0.440874666666998,0.0141973333333827,0,0,0.0292693333332535,0.515658666666366
"V2401",-1.08000000000015,15987.2216390945,3039285.9630004,0.479166666666951,0.0208333333333902,0,0,0.0208333333332765,0.479166666666382
"V2402",-1.07000000000016,15973.9867902663,3039445.76900871,0.515658666666903,0.0292693333333961,0,0,0.0141973333332946,0.440874666666406
"V2403",-1.06000000000017,15960.7925441535,3039605.44287155,0.549702666666855,0.0397213333333998,0,0,0.00914533333330838,0.401430666666437
"V2404",-1.05000000000018,15947.6389007559,3039764.98499494,0.580650666666808,0.0524053333334007,0,0,0.00546133333331843,0.361482666666472
"V2405",-1.04000000000019,15934.5258600736,3039924.3957849,0.607854666666766,0.0675373333333982,0,0,0.00292933333332534,0.321678666666511
"V2406",-1.0300000000002,15921.4534221065,3040083.67564748,0.630666666666729,0.0853333333333917,0,0,0.00133333333332969,0.28266666666655
"V2407",-1.02000000000021,15908.4215868548,3040242.82498869,0.648438666666699,0.106009333333381,0,0,0.000457333333332085,0.245094666666589
"V2408",-1.01000000000022,15895.4303543183,3040401.84421456,0.660522666666678,0.129781333333364,0,0,8.53333333331005e-05,0.209610666666625
"V2409",-1.00000000000023,15882.4797244971,3040560.73373112,0.666270666666667,0.156865333333342,0,0,1.33333333332969e-06,0.176862666666657
"V2410",-0.990000000000236,15869.5696973911,3040719.49394439,0.665098666666669,0.187434666666647,1.06666666666376e-05,0,0,0.147456000000017
"V2411",-0.980000000000246,15856.7002730004,3040878.12526041,0.657166666666683,0.221166666666613,0.000166666666666212,0,0,0.121500000000037
"V2412",-0.970000000000255,15843.8714513251,3041036.62808519,0.643114666666708,0.257418666666576,0.000682666666664804,0,0,0.0987840000000513
"V2413",-0.960000000000264,15831.083232365,3041195.00282478,0.62359066666674,0.295542666666537,0.00177466666666182,0,0,0.0790920000000609
"V2414",-0.950000000000045,15818.3356161198,3041353.24988519,0.599242666666176,0.334890666667402,0.00365866666671016,0,0,0.0622079999997124
"V2415",-0.940000000000055,15805.6286025903,3041511.36967244,0.570718666666132,0.37481466666737,0.00655066666672765,0,0,0.0479159999997702
"V2416",-0.930000000000064,15792.962191776,3041669.36259258,0.538666666666106,0.414666666667327,0.0106666666667467,0,0,0.0359999999998199
"V2417",-0.920000000000073,15780.336383677,3041827.22905162,0.503734666666097,0.453798666667274,0.0162226666667667,0,0,0.0262439999998621
"V2418",-0.910000000000082,15767.7511782933,3041984.9694556,0.466570666666101,0.491562666667214,0.0234346666667872,0,0,0.0184319999998973
"V2419",-0.900000000000091,15755.2065756248,3042142.58421053,0.427822666666118,0.527310666667148,0.0325186666668074,0,0,0.0123479999999262
"V2420",-0.8900000000001,15742.7025756716,3042300.07372245,0.388138666666146,0.560394666667078,0.0436906666668269,0,0,0.00777599999994931
"V2421",-0.880000000000109,15730.2391784337,3042457.43839738,0.348166666666183,0.590166666667005,0.0571666666668449,0,0,0.00449999999996726
"V2422",-0.870000000000118,15717.8163839111,3042614.67864136,0.308554666666227,0.615978666666931,0.073162666666861,0,0,0.00230399999998062
